Date,StudentID,Grade,Attendance,Event,Weather,Temperature,DayOfWeek,Month,IsBeforeHoliday,IsAfterHoliday,DistanceKm,DistanceBand
2023-01-04,STU0073,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,4.28,Nearby
2023-01-04,STU0074,Grade 8,0,normal,sunny,33.6,Wednesday,January,False,False,5.22,Nearby
2023-01-04,STU0075,Grade 8,1,normal,sunny,33.6,Wednesday,January,False,False,8.58,Moderate
2023-01-04,STU0076,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,19.06,Far
2023-01-04,STU0077,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,7.73,Moderate
2023-01-04,STU0078,Grade 10,0,normal,sunny,33.6,Wednesday,January,False,False,3.26,Nearby
2023-01-04,STU0079,Grade 9,1,normal,sunny,33.6,Wednesday,January,False,False,20.93,Very Far
2023-01-04,STU0080,Grade 10,0,normal,sunny,33.6,Wednesday,January,False,False,5.19,Nearby
2023-01-04,STU0081,Grade 9,1,normal,sunny,33.6,Wednesday,January,False,False,23.17,Very Far
2023-01-04,STU0082,Grade 9,1,normal,sunny,33.6,Wednesday,January,False,False,18.62,Far
2023-01-04,STU0083,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,7.16,Moderate
2023-01-04,STU0084,Grade 10,0,normal,sunny,33.6,Wednesday,January,False,False,21.5,Very Far
2023-01-04,STU0085,Grade 8,1,normal,sunny,33.6,Wednesday,January,False,False,2.55,Nearby
2023-01-04,STU0086,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,20.91,Very Far
2023-01-04,STU0087,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,0.76,Nearby
2023-01-04,STU0088,Grade 8,0,normal,sunny,33.6,Wednesday,January,False,False,11.13,Moderate
2023-01-04,STU0089,Grade 9,0,normal,sunny,33.6,Wednesday,January,False,False,0.86,Nearby
2023-01-04,STU0090,Grade 9,1,normal,sunny,33.6,Wednesday,January,False,False,8.38,Moderate
2023-01-04,STU0091,Grade 8,0,normal,sunny,33.6,Wednesday,January,False,False,10.12,Moderate
2023-01-04,STU0092,Grade 8,1,normal,sunny,33.6,Wednesday,January,False,False,24.79,Very Far
2023-01-04,STU0093,Grade 9,1,normal,sunny,33.6,Wednesday,January,False,False,6.29,Nearby
2023-01-04,STU0094,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,2.1,Nearby
2023-01-04,STU0095,Grade 8,1,normal,sunny,33.6,Wednesday,January,False,False,13.04,Far
2023-01-04,STU0096,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,10.97,Moderate
2023-01-04,STU0097,Grade 8,0,normal,sunny,33.6,Wednesday,January,False,False,17.56,Far
2023-01-04,STU0098,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,10.43,Moderate
2023-01-04,STU0099,Grade 9,1,normal,sunny,33.6,Wednesday,January,False,False,11.1,Moderate
2023-01-04,STU0100,Grade 10,1,normal,sunny,33.6,Wednesday,January,False,False,7.48,Moderate
2023-01-05,STU0001,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,16.41,Far
2023-01-05,STU0002,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,3.25,Nearby
2023-01-05,STU0003,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,14.66,Far
2023-01-05,STU0004,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,4.2,Nearby
2023-01-05,STU0005,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,5.79,Nearby
2023-01-05,STU0006,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,10.34,Moderate
2023-01-05,STU0007,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,8.91,Moderate
2023-01-05,STU0008,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,12.13,Moderate
2023-01-05,STU0009,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,12.75,Moderate
2023-01-05,STU0010,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,0.75,Nearby
2023-01-05,STU0011,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,19.64,Very Far
2023-01-05,STU0012,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,2.78,Nearby
2023-01-05,STU0013,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,8.41,Moderate
2023-01-05,STU0014,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,10.25,Moderate
2023-01-05,STU0015,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,6.65,Nearby
2023-01-05,STU0016,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,5.76,Nearby
2023-01-05,STU0017,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,3.04,Nearby
2023-01-05,STU0018,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,22.57,Very Far
2023-01-05,STU0019,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,3.28,Nearby
2023-01-05,STU0020,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,10.33,Moderate
2023-01-05,STU0021,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,16.98,Far
2023-01-05,STU0022,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,2.86,Nearby
2023-01-05,STU0023,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,11.43,Moderate
2023-01-05,STU0024,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,24.74,Very Far
2023-01-05,STU0025,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,14.72,Far
2023-01-05,STU0026,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,8.21,Moderate
2023-01-05,STU0027,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,20.94,Very Far
2023-01-05,STU0028,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,3.72,Nearby
2023-01-05,STU0029,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,9.98,Moderate
2023-01-05,STU0030,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,14.48,Far
2023-01-05,STU0031,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,3.02,Nearby
2023-01-05,STU0032,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,22.05,Very Far
2023-01-05,STU0033,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,1.33,Nearby
2023-01-05,STU0034,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,5.96,Nearby
2023-01-05,STU0035,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,21.75,Very Far
2023-01-05,STU0036,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,3.79,Nearby
2023-01-05,STU0037,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,20.02,Very Far
2023-01-05,STU0038,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,23.26,Very Far
2023-01-05,STU0039,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,12.54,Moderate
2023-01-05,STU0040,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,9.83,Moderate
2023-01-05,STU0041,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,9.34,Moderate
2023-01-05,STU0042,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,6.32,Nearby
2023-01-05,STU0043,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,13.44,Far
2023-01-05,STU0044,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,12.46,Moderate
2023-01-05,STU0045,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,3.24,Nearby
2023-01-05,STU0046,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,6.97,Moderate
2023-01-05,STU0047,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,4.72,Nearby
2023-01-05,STU0048,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,17.08,Far
2023-01-05,STU0049,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,1.75,Nearby
2023-01-05,STU0050,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,7.82,Moderate
2023-01-05,STU0051,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,11.54,Moderate
2023-01-05,STU0052,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,2.63,Nearby
2023-01-05,STU0053,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,10.93,Moderate
2023-01-05,STU0054,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,20.11,Very Far
2023-01-05,STU0055,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,12.49,Moderate
2023-01-05,STU0056,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,15.44,Far
2023-01-05,STU0057,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,13.39,Far
2023-01-05,STU0058,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,19.1,Far
2023-01-05,STU0059,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,24.46,Very Far
2023-01-05,STU0060,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,12.88,Moderate
2023-01-05,STU0061,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,23.92,Very Far
2023-01-05,STU0062,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,16.25,Far
2023-01-05,STU0063,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,21.84,Very Far
2023-01-05,STU0064,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,0.8,Nearby
2023-01-05,STU0065,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,5.19,Nearby
2023-01-05,STU0066,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,7.09,Moderate
2023-01-05,STU0067,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,5.83,Nearby
2023-01-05,STU0068,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,9.06,Moderate
2023-01-05,STU0069,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,14.06,Far
2023-01-05,STU0070,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,18.06,Far
2023-01-05,STU0071,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,23.5,Very Far
2023-01-05,STU0072,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,23.48,Very Far
2023-01-05,STU0073,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,4.28,Nearby
2023-01-05,STU0074,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,5.22,Nearby
2023-01-05,STU0075,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,8.58,Moderate
2023-01-05,STU0076,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,19.06,Far
2023-01-05,STU0077,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,7.73,Moderate
2023-01-05,STU0078,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,3.26,Nearby
2023-01-05,STU0079,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,20.93,Very Far
2023-01-05,STU0080,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,5.19,Nearby
2023-01-05,STU0081,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,23.17,Very Far
2023-01-05,STU0082,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,18.62,Far
2023-01-05,STU0083,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,7.16,Moderate
2023-01-05,STU0084,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,21.5,Very Far
2023-01-05,STU0085,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,2.55,Nearby
2023-01-05,STU0086,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,20.91,Very Far
2023-01-05,STU0087,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,0.76,Nearby
2023-01-05,STU0088,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,11.13,Moderate
2023-01-05,STU0089,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,0.86,Nearby
2023-01-05,STU0090,Grade 8,0,normal,sunny,30.8,Thursday,January,True,False,8.38,Moderate
2023-01-05,STU0091,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,10.12,Moderate
2023-01-05,STU0092,Grade 9,0,normal,sunny,30.8,Thursday,January,True,False,24.79,Very Far
2023-01-05,STU0093,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,6.29,Nearby
2023-01-05,STU0094,Grade 9,1,normal,sunny,30.8,Thursday,January,True,False,2.1,Nearby
2023-01-05,STU0095,Grade 10,0,normal,sunny,30.8,Thursday,January,True,False,13.04,Far
2023-01-05,STU0096,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,10.97,Moderate
2023-01-05,STU0097,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,17.56,Far
2023-01-05,STU0098,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,10.43,Moderate
2023-01-05,STU0099,Grade 8,1,normal,sunny,30.8,Thursday,January,True,False,11.1,Moderate
2023-01-05,STU0100,Grade 10,1,normal,sunny,30.8,Thursday,January,True,False,7.48,Moderate
2023-01-09,STU0001,Grade 10,0,normal,sunny,33.0,Monday,January,False,False,16.41,Far
2023-01-09,STU0002,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,3.25,Nearby
2023-01-09,STU0003,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,14.66,Far
2023-01-09,STU0004,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,4.2,Nearby
2023-01-09,STU0005,Grade 10,0,normal,sunny,33.0,Monday,January,False,False,5.79,Nearby
2023-01-09,STU0006,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,10.34,Moderate
2023-01-09,STU0007,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,8.91,Moderate
2023-01-09,STU0008,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,12.13,Moderate
2023-01-09,STU0009,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,12.75,Moderate
2023-01-09,STU0010,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,0.75,Nearby
2023-01-09,STU0011,Grade 9,0,normal,sunny,33.0,Monday,January,False,False,19.64,Very Far
2023-01-09,STU0012,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,2.78,Nearby
2023-01-09,STU0013,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,8.41,Moderate
2023-01-09,STU0014,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,10.25,Moderate
2023-01-09,STU0015,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,6.65,Nearby
2023-01-09,STU0016,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,5.76,Nearby
2023-01-09,STU0017,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,3.04,Nearby
2023-01-09,STU0018,Grade 10,0,normal,sunny,33.0,Monday,January,False,False,22.57,Very Far
2023-01-09,STU0019,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,3.28,Nearby
2023-01-09,STU0020,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,10.33,Moderate
2023-01-09,STU0021,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,16.98,Far
2023-01-09,STU0022,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,2.86,Nearby
2023-01-09,STU0023,Grade 9,0,normal,sunny,33.0,Monday,January,False,False,11.43,Moderate
2023-01-09,STU0024,Grade 9,0,normal,sunny,33.0,Monday,January,False,False,24.74,Very Far
2023-01-09,STU0025,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,14.72,Far
2023-01-09,STU0026,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,8.21,Moderate
2023-01-09,STU0027,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,20.94,Very Far
2023-01-09,STU0028,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,3.72,Nearby
2023-01-09,STU0029,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,9.98,Moderate
2023-01-09,STU0030,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,14.48,Far
2023-01-09,STU0031,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,3.02,Nearby
2023-01-09,STU0032,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,22.05,Very Far
2023-01-09,STU0033,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,1.33,Nearby
2023-01-09,STU0034,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,5.96,Nearby
2023-01-09,STU0035,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,21.75,Very Far
2023-01-09,STU0036,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,3.79,Nearby
2023-01-09,STU0037,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,20.02,Very Far
2023-01-09,STU0038,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,23.26,Very Far
2023-01-09,STU0039,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,12.54,Moderate
2023-01-09,STU0040,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,9.83,Moderate
2023-01-09,STU0041,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,9.34,Moderate
2023-01-09,STU0042,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,6.32,Nearby
2023-01-09,STU0043,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,13.44,Far
2023-01-09,STU0044,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,12.46,Moderate
2023-01-09,STU0045,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,3.24,Nearby
2023-01-09,STU0046,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,6.97,Moderate
2023-01-09,STU0047,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,4.72,Nearby
2023-01-09,STU0048,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,17.08,Far
2023-01-09,STU0049,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,1.75,Nearby
2023-01-09,STU0050,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,7.82,Moderate
2023-01-09,STU0051,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,11.54,Moderate
2023-01-09,STU0052,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,2.63,Nearby
2023-01-09,STU0053,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,10.93,Moderate
2023-01-09,STU0054,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,20.11,Very Far
2023-01-09,STU0055,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,12.49,Moderate
2023-01-09,STU0056,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,15.44,Far
2023-01-09,STU0057,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,13.39,Far
2023-01-09,STU0058,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,19.1,Far
2023-01-09,STU0059,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,24.46,Very Far
2023-01-09,STU0060,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,12.88,Moderate
2023-01-09,STU0061,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,23.92,Very Far
2023-01-09,STU0062,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,16.25,Far
2023-01-09,STU0063,Grade 10,0,normal,sunny,33.0,Monday,January,False,False,21.84,Very Far
2023-01-09,STU0064,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,0.8,Nearby
2023-01-09,STU0065,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,5.19,Nearby
2023-01-09,STU0066,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,7.09,Moderate
2023-01-09,STU0067,Grade 9,0,normal,sunny,33.0,Monday,January,False,False,5.83,Nearby
2023-01-09,STU0068,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,9.06,Moderate
2023-01-09,STU0069,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,14.06,Far
2023-01-09,STU0070,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,18.06,Far
2023-01-09,STU0071,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,23.5,Very Far
2023-01-09,STU0072,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,23.48,Very Far
2023-01-09,STU0073,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,4.28,Nearby
2023-01-09,STU0074,Grade 9,0,normal,sunny,33.0,Monday,January,False,False,5.22,Nearby
2023-01-09,STU0075,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,8.58,Moderate
2023-01-09,STU0076,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,19.06,Far
2023-01-09,STU0077,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,7.73,Moderate
2023-01-09,STU0078,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,3.26,Nearby
2023-01-09,STU0079,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,20.93,Very Far
2023-01-09,STU0080,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,5.19,Nearby
2023-01-09,STU0081,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,23.17,Very Far
2023-01-09,STU0082,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,18.62,Far
2023-01-09,STU0083,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,7.16,Moderate
2023-01-09,STU0084,Grade 9,0,normal,sunny,33.0,Monday,January,False,False,21.5,Very Far
2023-01-09,STU0085,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,2.55,Nearby
2023-01-09,STU0086,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,20.91,Very Far
2023-01-09,STU0087,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,0.76,Nearby
2023-01-09,STU0088,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,11.13,Moderate
2023-01-09,STU0089,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,0.86,Nearby
2023-01-09,STU0090,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,8.38,Moderate
2023-01-09,STU0091,Grade 9,0,normal,sunny,33.0,Monday,January,False,False,10.12,Moderate
2023-01-09,STU0092,Grade 8,0,normal,sunny,33.0,Monday,January,False,False,24.79,Very Far
2023-01-09,STU0093,Grade 10,0,normal,sunny,33.0,Monday,January,False,False,6.29,Nearby
2023-01-09,STU0094,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,2.1,Nearby
2023-01-09,STU0095,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,13.04,Far
2023-01-09,STU0096,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,10.97,Moderate
2023-01-09,STU0097,Grade 10,1,normal,sunny,33.0,Monday,January,False,False,17.56,Far
2023-01-09,STU0098,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,10.43,Moderate
2023-01-09,STU0099,Grade 9,1,normal,sunny,33.0,Monday,January,False,False,11.1,Moderate
2023-01-09,STU0100,Grade 8,1,normal,sunny,33.0,Monday,January,False,False,7.48,Moderate
2023-01-10,STU0001,Grade 9,0,normal,cloudy,28.8,Tuesday,January,False,False,16.41,Far
2023-01-10,STU0002,Grade 8,1,normal,cloudy,28.8,Tuesday,January,False,False,3.25,Nearby
2023-01-10,STU0003,Grade 8,1,normal,cloudy,28.8,Tuesday,January,False,False,14.66,Far
2023-01-10,STU0004,Grade 8,1,normal,cloudy,28.8,Tuesday,January,False,False,4.2,Nearby
