student_id,year,grade,attendance_category,attendance_rate,study_hours_per_week,study_consistency,performance_trend,screen_time_hours,homework_completion_rate,academic_risk_score,behavioral_risk_score,overall_risk_score,Buddhism_score,English_score,Geography_score,History_score,ICT_score,Mathematics_score,Science_score,Sinhala_score
STU0056,2025,10,good,85.49,11.5,Regular,Declining,5.2,0.7194,32.34,19.45,32.36,91.63,69.49,64.12,69.88,69.87,60.51,78.99,65.07
STU0057,2023,8,moderate,66.5,13.4,Rare,Declining,1.5,0.53,47.89,24.72,57.73,52.3,68.54,64.25,38.91,67.57,74.09,55.85,62.21
STU0057,2024,9,moderate,60.1,13.4,Regular,Improving,4.2,0.5385,47.72,24.56,57.61,50.85,67.55,62.15,42.37,68.08,72.96,56.52,62.46
STU0057,2025,10,moderate,71.5,13.4,Regular,Declining,5.1,0.5349,48.23,24.59,57.85,52.87,66.24,62.07,38.73,67.53,71.52,53.74,62.46
STU0058,2023,8,good,72.5,17.4,Regular,Declining,7.7,0.9228,3.95,6.84,33.49,96.22,97.41,90.41,95.89,90.18,89.33,95.47,97.7
STU0058,2024,9,good,78.28,17.4,Rare,Declining,6.1,0.9231,3.51,6.93,33.31,97.35,97.64,91.46,97.46,93.17,90.88,96.18,97.7
STU0058,2025,10,good,70.98,17.4,Sometimes,Declining,2.5,0.9209,3.12,6.9,33.13,97.7,97.85,94.2,97.28,94.79,92.7,97.04,98.1
STU0059,2023,8,good,80,19.6,Rare,Improving,5.1,0.8119,16.63,12.97,33.83,95.68,91.98,88.95,97.63,82.64,87.5,69.62,96.32
STU0059,2024,9,good,72.22,19.6,Regular,Stable,6.1,0.8205,15.94,12.86,37.82,95.67,95.34,91.45,97.22,83.15,86.98,72.62,96.73
STU0059,2025,10,good,70.47,19.6,Rare,Stable,6.8,0.8155,15.36,12.9,38.84,97.2,94.83,92.2,97.95,86.67,88.9,77.27,97.5
STU0060,2023,8,excellent,84,12.3,Regular,Declining,4.4,0.8376,4.64,13.04,33.01,97.83,97.99,97.79,97.19,93.33,95.42,95.87,97.61
STU0060,2024,9,excellent,86.87,12.3,Rare,Stable,6.6,0.8462,4.21,13.01,24.1,97.9,97.87,97.99,96.83,95.62,96.83,96.73,97.81
STU0060,2025,10,excellent,90.67,12.3,Sometimes,Stable,4,0.8419,4.23,12.99,20.61,97.81,97.83,97.94,97.36,95.81,96.91,97.29,97.9
STU0061,2023,8,excellent,85,18.2,Rare,Stable,7.1,0.9743,3.34,6.31,18.83,95.88,86.52,91.11,94.05,96.18,97.84,97.07,84.34
STU0061,2024,9,excellent,85.86,18.2,Rare,Stable,6.4,0.9744,3.11,6.31,19.45,94.93,86.79,91.31,94.13,96.89,97.85,97.56,87.16
STU0061,2025,10,excellent,83.94,18.2,Sometimes,Stable,7.9,0.9736,2.98,6.34,22.5,95.99,89.13,90.34,94.23,97.1,97.74,97.49,87.26
STU0062,2023,8,good,76.5,20.9,Sometimes,Stable,1.8,0.6924,18.59,15.3,42.19,92.52,86.63,90.34,77.37,93.89,91.5,93.37,84.88
STU0062,2024,9,good,78.28,20.9,Sometimes,Improving,1.1,0.6923,17.73,15.17,41.77,94.26,90.53,92.42,80.97,94.7,92.74,94.04,86.93
STU0062,2025,10,good,82.9,20.9,Regular,Stable,1.9,0.693,9.45,15.26,32.36,95.36,90.61,93.63,81.01,95.75,94.49,95.21,86.28
STU0063,2023,8,moderate,62.5,7.8,Regular,Stable,3.9,0.7954,21.72,33.69,48.2,74.06,67.01,76.21,80.08,83.25,69.01,87.52,71.42
STU0063,2024,9,moderate,65.66,7.8,Regular,Declining,6.2,0.7949,28.51,33.66,51.24,76.58,65.96,77.69,79.73,83.22,68.85,88.6,72.97
STU0063,2025,10,moderate,65.28,7.8,Sometimes,Declining,6.5,0.7984,21.44,33.7,48.07,74.11,67.49,76.42,78.97,83.88,71.24,88.23,72.91
STU0064,2023,8,good,77.5,16.3,Sometimes,Declining,4.6,0.8119,21.5,13.67,41.22,74.11,77.04,73.46,75.91,77.3,81.6,65.74,79.54
STU0064,2024,9,good,67.68,16.3,Regular,Improving,8,0.8205,19.68,13.71,42.28,80.12,83.54,76.42,81.5,81.3,86.6,69.07,80.62
STU0064,2025,10,good,64.77,16.3,Rare,Stable,7.3,0.8155,18.31,13.69,41.66,83.66,86.57,79.23,84.97,86.66,89.07,73.84,84.45
STU0065,2023,8,moderate,68,8.5,Regular,Declining,4.3,0.7518,32.8,20.89,49.98,67.22,65.65,74.5,60.28,65.59,57.48,85.32,66.85
STU0065,2024,9,moderate,60.61,8.5,Regular,Improving,7.5,0.7436,30.85,20.93,49.12,71.84,71.32,83.02,64.14,70.98,61.84,89.12,71.99
STU0065,2025,10,moderate,60.1,8.5,Sometimes,Stable,1.3,0.7457,30.14,20.91,48.79,75.78,74.74,83.73,68.52,71.59,63.19,89.22,74.4
STU0066,2023,8,good,71,10.8,Rare,Stable,1.5,0.7776,20.96,14.73,43.12,82.49,74.46,74.85,73.39,77.91,84.2,77.18,82.98
STU0066,2024,9,good,80.3,10.8,Sometimes,Improving,3.4,0.7692,20.47,14.64,37.71,82.84,75.3,80.08,74.6,79.43,84.32,80.03,84.82
STU0066,2025,10,good,75.65,10.8,Rare,Improving,7.1,0.7721,20.14,14.69,42.74,84.43,76.03,80.31,75.94,79.82,86.15,80.71,83.89
STU0067,2023,8,excellent,78,22,Sometimes,Improving,5.9,0.9743,1.47,6.68,32.33,98.01,97.15,97.71,97.9,97.47,97.56,97.74,97.43
STU0067,2024,9,excellent,83.84,22,Rare,Improving,7.7,0.9744,1.4,6.67,27.29,97.79,97.86,97.72,97.79,97.48,98.03,97.82,97.57
STU0067,2025,10,excellent,81.87,22,Sometimes,Improving,3.3,0.9736,1.4,6.72,26.82,98.01,97.75,97.62,97.74,97.58,98.02,97.97,97.75
STU0068,2023,8,good,74.5,16.9,Sometimes,Declining,2.8,0.8291,4.51,8.97,28.53,97.99,97.52,97.85,97.97,97.77,97.94,97.75,93.74
STU0068,2024,9,good,80.3,16.9,Sometimes,Declining,1.8,0.8205,4.61,9.09,25.58,97.88,97.63,97.63,97.75,97.83,97.78,97.67,95.45
STU0068,2025,10,good,80.83,16.9,Regular,Improving,7.7,0.8248,4.52,9.01,24.51,97.55,97.55,97.8,98.16,97.51,97.72,97.92,95.45
STU0069,2023,8,good,71,18.2,Regular,Declining,6.4,0.8633,17.93,10.83,40.78,96.06,74.21,86.37,90.59,74.12,77.16,78.16,86.7
STU0069,2024,9,good,78.28,18.2,Sometimes,Improving,3.4,0.8718,16.43,10.9,39.88,96.85,78.88,90.55,92.99,76.68,81.41,81.79,88.83
STU0069,2025,10,good,78.76,18.2,Regular,Improving,7.8,0.8682,15.73,10.89,35.86,96.85,80.58,92.59,94.56,78.16,83.5,84.93,91.46
STU0070,2023,8,good,77,10.8,Regular,Improving,3.6,0.8376,26.28,12.19,44.87,95.45,85.32,91.15,83.45,82.77,70.48,83.86,54.85
STU0070,2024,9,good,78.79,10.8,Rare,Improving,8,0.8462,25.46,12.34,44.54,96.1,87.16,94.23,83.41,83.13,72.11,85.92,57.7
STU0070,2025,10,good,80.83,10.8,Sometimes,Improving,5.9,0.8419,24.95,12.27,44.29,96.35,88.36,94.36,86.29,84.73,73.87,87.4,59.66
STU0071,2023,8,irregular,44.5,11.3,Rare,Declining,7.7,0.5894,48.35,20.02,56.76,65.41,56.59,65.19,45.09,59.03,58.7,56.44,50.75
STU0071,2024,9,irregular,46.97,11.3,Regular,Declining,4.1,0.5897,48.09,20.02,56.65,66.89,56.87,64.02,45.19,60.78,58.32,58.86,52.16
STU0071,2025,10,irregular,43.01,11.3,Rare,Stable,1.2,0.5876,47.83,20.03,56.53,68.22,58.32,64.67,45,61.81,59.3,59.66,51.92
STU0072,2023,8,excellent,90,17.6,Rare,Declining,2.4,0.9228,2.58,10.46,14.87,98.01,96.75,97.93,97.65,96.26,97.03,97.93,97.94
STU0072,2024,9,excellent,95.96,17.6,Rare,Declining,1.1,0.9231,2.59,10.46,8.23,97.8,96.62,97.7,97.65,96.37,97.39,97.7,97.74
STU0072,2025,10,excellent,84.46,17.6,Sometimes,Stable,4.2,0.9209,2.61,10.46,22.36,97.87,96.67,97.81,97.9,96.18,97.56,97.72,97.73
STU0073,2023,8,irregular,58,5.1,Rare,Improving,4.9,0.4363,85.33,42.92,79.13,62.23,40.22,71.75,46.12,72.21,38.83,49.93,49.35
STU0073,2024,9,irregular,46.97,5.1,Rare,Stable,4.2,0.4359,59.79,43.12,67.68,66.1,44.27,74.42,50.61,72.86,42.25,54.92,51.13
STU0073,2025,10,irregular,41.97,5.1,Regular,Declining,5.2,0.4387,58.78,43.02,67.21,68.14,48,79.64,53.01,76.79,44.71,55.13,53.52
STU0074,2023,8,irregular,47.5,9.2,Regular,Declining,6.1,0.4957,100,35.52,83.88,50.11,40.41,57.01,32.25,22.63,44.86,74.36,42.34
STU0074,2024,9,irregular,39.39,9.2,Rare,Stable,5.3,0.4872,100,35.63,83.91,52.01,40.23,55.62,31.63,20.4,44.79,74.09,42.2
STU0074,2025,10,irregular,44.04,9.2,Rare,Declining,4.6,0.4915,100,35.58,83.89,51.61,41.2,52.95,31.47,20.61,44.64,72.79,40
STU0075,2023,8,good,75,18.1,Regular,Stable,3.5,0.897,12.72,13.36,39.06,97.71,94.02,94.82,88.59,97.46,97.76,96.84,78.85
STU0075,2024,9,good,77.78,18.1,Rare,Improving,1.3,0.8974,4.61,13.36,33.48,97.9,93.74,94.06,90.38,98.1,97.68,97.54,80.56
STU0075,2025,10,good,72.54,18.1,Rare,Stable,1.4,0.8946,12.18,13.38,38.82,97.59,96.68,95.68,92.08,97.97,97.62,97.6,82.45
STU0076,2023,8,excellent,88.5,13.1,Sometimes,Improving,6.6,0.7003,28.6,16.41,30.19,93.3,82.27,83.53,95.1,68.76,63.79,76.85,96.23
STU0076,2024,9,excellent,89.9,13.1,Regular,Improving,4.2,0.6923,27.9,16.45,27.79,93.62,86.11,86.44,95.3,69.14,67.46,80.26,96.85
STU0076,2025,10,excellent,89.64,13.1,Regular,Declining,6.1,0.693,27.38,16.44,28.51,93.61,86.7,87.19,96.2,73.29,68.06,82.13,96.91
STU0077,2023,8,excellent,85,21,Rare,Declining,7.8,0.9406,2.27,11.71,25.1,97.82,97.81,97.79,97.73,97.6,95.21,97.74,97.56
STU0077,2024,9,excellent,81.31,21,Sometimes,Declining,6,0.9487,2,11.78,28.47,97.8,97.98,97.89,97.66,97.6,96.58,97.54,97.71
STU0077,2025,10,excellent,85.49,21,Regular,Improving,1.6,0.9473,2.06,11.74,23.11,97.49,97.46,97.65,97.89,97.44,96.65,97.86,97.71
STU0078,2023,8,good,70,13.7,Sometimes,Declining,4.2,0.8119,34.89,10.08,47.92,96.86,88.61,95.88,65.19,95.82,46.11,81.74,83.43
STU0078,2024,9,good,74.24,13.7,Sometimes,Declining,3.6,0.8205,33.81,9.97,47.7,97.08,90.79,96.8,69.97,95.64,47.49,83.97,85.38
STU0078,2025,10,good,70.98,13.7,Sometimes,Stable,7.1,0.8155,25.76,10.04,44.1,96.79,93.23,96.68,73.43,96.25,50.87,83.86,85.95
STU0079,2023,8,good,79,11.7,Regular,Declining,7.4,0.7182,7.82,14.03,27.63,92.56,96.75,93.28,91.34,96.79,94.47,96.43,93.33
STU0079,2024,9,good,78.28,11.7,Sometimes,Improving,6.4,0.7179,7.64,14.04,28.61,92.85,96.51,93.32,91.93,96.5,95.71,96.88,94.42
STU0079,2025,10,good,75.65,11.7,Rare,Stable,2.3,0.7194,7.45,13.99,36.26,94.03,96.34,95.35,92.84,96.86,95.11,97.25,94.89
STU0080,2023,8,excellent,78.5,16.2,Sometimes,Improving,5.1,0.5637,99.52,40.94,85.02,34.27,46.71,53.56,40.71,44.22,56.17,41.73,61.33
STU0080,2024,9,excellent,83.33,16.2,Rare,Declining,1.1,0.5641,75.43,40.8,70.14,35.95,51.26,54.94,43.14,47.74,58.21,43.65,65.06
STU0080,2025,10,excellent,81.87,16.2,Sometimes,Declining,4.1,0.5613,66.34,40.82,69.97,39.26,55.14,60.94,46.05,50.64,60.7,45.58,66.88
STU0081,2023,8,moderate,60,9.3,Rare,Declining,5.3,0.6152,36.94,20.52,51.75,77.71,70.8,71.87,57.69,61.91,51.41,66.71,61.96
STU0081,2024,9,moderate,59.09,9.3,Rare,Declining,5.6,0.6154,36.25,20.53,51.44,79.92,73.12,74.88,60.36,62.16,52.28,67.06,65.3
STU0081,2025,10,moderate,63.73,9.3,Rare,Stable,2.4,0.614,35.4,20.5,51.05,82.69,77.46,75.68,60.63,65.67,54.26,69.7,66.43
STU0082,2023,8,moderate,58,13.9,Rare,Declining,7.6,0.7261,42.11,15.93,52.93,89.27,79.82,66.66,72.15,57.74,68.05,42.71,63.57
STU0082,2024,9,moderate,62.63,13.9,Sometimes,Declining,5.1,0.7179,41.79,15.97,52.8,90.85,81.36,65.81,72.81,57.35,70.32,43.4,65.88
STU0082,2025,10,moderate,66.84,13.9,Regular,Improving,7.8,0.7194,41.35,15.94,52.59,90.52,80.94,67.22,76.03,58.15,71.48,44.84,66.23
STU0083,2023,8,good,71,14.1,Regular,Stable,4.7,0.6152,54.76,19.54,59.53,72.12,48.56,60.66,71.68,66.06,63.22,65.86,35.86
STU0083,2024,9,good,78.79,14.1,Sometimes,Declining,6.1,0.6154,53.66,19.46,50.57,74.17,48.98,63.59,73.63,73.13,62.84,67.88,38.41
STU0083,2025,10,good,71.5,14.1,Sometimes,Declining,2.2,0.614,45.05,19.52,53.64,76.31,53.8,64.05,74.36,70.52,64.84,71.4,40.5
STU0084,2023,8,excellent,83.5,23.7,Sometimes,Improving,2.7,0.7604,5.72,13.26,26.45,97.28,97.81,97.75,97.33,97.67,97.67,97.91,97.85
STU0084,2024,9,excellent,80.3,23.7,Sometimes,Declining,2.5,0.7692,5.46,13.44,33.35,98.04,97.85,98.08,97.78,97.95,97.97,97.69,97.83
STU0084,2025,10,excellent,87.05,23.7,Rare,Declining,1.3,0.7628,5.64,13.36,22.1,97.8,97.65,97.75,97.6,97.92,97.65,97.66,98
STU0085,2023,8,at-risk,33,4.5,Rare,Improving,5,0.3756,100,59.5,89.88,24.16,34,36.77,18.61,42.64,22.55,25.41,29.28
STU0085,2024,9,at-risk,32.32,4.5,Rare,Declining,7.3,0.3846,100,59.34,89.84,25.68,37.37,36.96,20.9,47.64,24.43,29.43,33.87
STU0085,2025,10,at-risk,35.23,4.5,Sometimes,Improving,3.3,0.3768,100,59.44,89.86,28.86,40.84,40,24.44,49.43,26.73,30.94,35.74
STU0086,2023,8,moderate,72,6.6,Rare,Declining,4.1,0.6072,55.82,42.81,65.82,51.31,65.79,65.75,68.25,47.74,60.7,48.43,55.95
STU0086,2024,9,moderate,67.68,6.6,Sometimes,Stable,5.2,0.6154,54.89,42.95,65.44,56.21,68.63,66.13,68.89,49.62,62.73,49.42,56.67
STU0086,2025,10,moderate,73.58,6.6,Sometimes,Stable,7,0.614,37.69,42.93,57.69,57.48,70.33,70.56,71.59,53.9,66.16,52.7,59.51
STU0087,2023,8,good,83.5,8.6,Regular,Improving,4.7,0.6667,42.97,16.6,47.65,66.1,54.92,72.41,63.13,70.97,49.95,89.49,66.58
STU0087,2024,9,good,75.76,8.6,Regular,Declining,6,0.6667,33.83,16.52,49.35,69.56,57.5,78.45,64.47,70.46,54.45,90.74,70.52
STU0087,2025,10,good,69.95,8.6,Regular,Declining,5.5,0.6667,32.78,16.55,48.89,71.12,61.06,79.71,69.96,76.7,57.02,92,73.45
STU0088,2023,8,at-risk,29,5.7,Regular,Stable,4.4,0.2818,100,59.91,89.98,12,19.58,26.54,12.44,41.39,28.8,27.84,11.99
STU0088,2024,9,at-risk,27.27,5.7,Regular,Stable,6.6,0.2821,100,60.12,90.03,15.11,21.07,30.81,13,43.57,31.06,28.93,13.41
STU0088,2025,10,at-risk,25.91,5.7,Sometimes,Declining,7.8,0.2806,100,60.07,90.02,17.46,22.14,32.65,15.81,46.63,33.78,32.98,15.29
STU0089,2023,8,moderate,65,12.1,Regular,Improving,4.7,0.7439,38.09,20.9,52.37,81.1,76.74,79.42,49.87,79.08,88.59,76.09,66.05
STU0089,2024,9,moderate,66.67,12.1,Sometimes,Improving,4,0.7436,28.25,20.91,47.94,86.87,80.52,84.14,55.91,82.59,93.2,79.96,69.26
STU0089,2025,10,moderate,70.47,12.1,Regular,Stable,7.7,0.7457,26.77,20.88,47.27,91.28,85.86,88.49,59.18,84.82,94.64,84.08,74.79
STU0090,2023,8,irregular,54.5,7.6,Rare,Declining,2.2,0.5043,36.36,36.94,55.6,95.95,83.73,57.4,71.37,67.15,56.94,76,70.21
STU0090,2024,9,irregular,54.55,7.6,Sometimes,Improving,2.8,0.5128,35.5,37.19,55.27,96.85,82.46,59.06,71.23,68.02,61.11,77.57,73.05
STU0090,2025,10,irregular,58.55,7.6,Sometimes,Declining,1.7,0.5085,34.99,37.05,55.01,96.99,84.91,58.99,74.51,69.79,62.6,79.39,72.96
STU0091,2023,8,irregular,45,11,Regular,Declining,7,0.4528,66.53,20.8,65.14,87.1,50.63,53.95,71.35,46.32,34.81,54.2,65.19
STU0091,2024,9,irregular,45.45,11,Regular,Improving,2.6,0.4615,58.39,20.61,61.43,87.85,54.41,55.72,73.69,49.08,37.27,56.57,66.89
STU0091,2025,10,irregular,38.86,11,Sometimes,Improving,5.2,0.4558,57.83,20.69,61.2,88.33,54.92,58.76,76.36,48.98,38.25,58.08,69.51
STU0092,2023,8,at-risk,23,3.3,Sometimes,Improving,7.9,0.2818,100,54.29,88.57,13.63,16.29,12.63,14.92,11.81,12.14,33.22,18.87
STU0092,2024,9,at-risk,18.18,3.3,Rare,Declining,2.9,0.2821,100,54.3,88.57,15.06,17.69,15.4,15.31,11.48,13.49,35.93,19.38
STU0092,2025,10,at-risk,15.54,3.3,Rare,Improving,2.6,0.2806,100,54.24,88.56,15.08,20.23,16.05,17.42,13.99,13.9,36.99,22.25
STU0093,2023,8,good,67.5,5.1,Regular,Declining,5.7,0.6409,24.64,39.03,50.85,79.36,78.57,73.17,69.81,81.08,68.81,93.4,65.66
STU0093,2024,9,good,68.69,5.1,Regular,Stable,3.3,0.641,24.19,39.03,50.64,81.5,80.32,74.38,71.63,81.31,69.73,94.53,66.1
STU0093,2025,10,good,80.31,5.1,Sometimes,Improving,4.9,0.6403,30.35,39.02,45.55,83.03,83.86,75.6,72.67,82.38,71.37,95.24,70.99
STU0094,2023,8,excellent,90,17.1,Rare,Improving,7.7,0.8033,5.24,12.57,16.6,97.88,97.9,97.24,97.64,97.8,92.04,97.19,97.77
STU0094,2024,9,excellent,88.89,17.1,Regular,Declining,4,0.7949,5.35,12.41,18.64,98.05,97.93,97.56,97.78,97.83,92.29,97.51,97.84
STU0094,2025,10,excellent,90.16,17.1,Rare,Improving,7.5,0.7984,5.07,12.54,17.39,97.89,98,97.57,97.76,97.82,95.2,97.71,97.91
STU0095,2023,8,moderate,56.5,9.5,Sometimes,Declining,2.7,0.7089,34.02,22.14,50.84,66.48,65.94,65.61,57.56,65.33,68.54,80.51,61.11
STU0095,2024,9,moderate,64.14,9.5,Rare,Stable,7.1,0.7179,26.41,22.08,47.41,65.32,66.52,65.91,61.12,65.8,69.08,82.66,62.94
STU0095,2025,10,moderate,67.88,9.5,Sometimes,Declining,2.8,0.7101,33.45,22.16,50.59,66.65,67.74,66.19,61.45,65.64,68.34,81.16,65.34
STU0096,2023,8,moderate,66,9.4,Sometimes,Improving,6.8,0.4528,76.88,24.47,70.71,45.08,52.97,51.8,47.66,71.95,44.69,59.79,46.9
STU0096,2024,9,moderate,70.2,9.4,Sometimes,Declining,4.5,0.4615,59.75,24.35,62.98,48.38,55,53.43,50.72,74.13,47.58,61.39,50.53
STU0096,2025,10,moderate,60.62,9.4,Rare,Improving,4.8,0.4558,51,24.42,59.05,50.08,56.13,56.4,51.11,74.65,49.84,66.42,51.83
STU0097,2023,8,excellent,82.5,26.5,Sometimes,Declining,6.5,0.897,15.03,9.23,25.35,87.7,72.22,71.86,94.25,96.22,96.22,89.08,91.63
STU0097,2024,9,excellent,85.35,26.5,Sometimes,Stable,5.9,0.8974,13.97,9.25,24.27,87.95,77.65,79.1,96.09,96.38,97.24,92.13,93.03
STU0097,2025,10,excellent,83.42,26.5,Regular,Stable,7,0.8946,13.42,9.24,27.13,92.05,80.83,80.41,95.85,97.48,97.29,92,94.74
STU0098,2023,8,moderate,68.5,8.3,Rare,Stable,4.5,0.7182,42.04,18.39,53.52,70.64,49.06,76.51,66.33,87.1,66.36,65.42,55.38
STU0098,2024,9,moderate,70.71,8.3,Rare,Improving,1.2,0.7179,32.74,18.51,49.36,74.93,52.21,79.39,72.33,86.18,67.3,69.81,59.04
STU0098,2025,10,moderate,69.95,8.3,Rare,Improving,4,0.7194,31.76,18.48,48.91,76.96,53.83,80.68,71.29,89.88,71.32,72.22,62.79
STU0099,2023,8,excellent,89.5,12.3,Rare,Improving,7,0.7518,28.59,15.35,27.91,96.81,68.58,63.78,85.15,72.03,68.17,80.28,96.51
STU0099,2024,9,excellent,84.85,12.3,Sometimes,Stable,5,0.7436,21.78,15.34,31.22,97.06,67.78,62.98,87.37,70.82,68.6,79.77,96.65
STU0099,2025,10,excellent,89.12,12.3,Regular,Declining,5.3,0.7457,21.42,15.4,28.37,97.41,69.61,61.82,84.94,72.01,70.36,81.87,97.01
STU0100,2023,8,excellent,86,13.4,Sometimes,Improving,6.5,0.9485,4.35,11.03,22.96,91.92,80.29,95.48,96.18,85.18,97.38,90.27,95.78
STU0100,2024,9,excellent,84.34,13.4,Rare,Declining,8,0.9487,3.66,11.12,23.91,92.49,83.93,96.68,96.98,87.7,97.95,93.13,97.35
STU0100,2025,10,excellent,80.83,13.4,Regular,Declining,4,0.9473,3.15,11.09,28.02,95.84,87.46,97.05,97.87,90.19,97.75,93.84,97.74
STU0101,2023,8,excellent,77,19.4,Rare,Stable,3.7,0.7696,5.83,13.43,31.51,97.76,97.83,96.43,97.89,97.78,93.41,97.67,97.99
STU0101,2024,9,excellent,81.31,19.4,Sometimes,Improving,6.3,0.7692,5.73,13.46,29.67,97.88,97.63,96.36,97.89,97.9,94.95,97.73,97.93
STU0101,2025,10,excellent,83.42,19.4,Rare,Declining,2.7,0.7721,5.61,13.47,25.57,97.99,97.76,97.4,97.88,97.49,95.91,97.7,97.62
STU0102,2023,8,excellent,88.5,21.2,Regular,Improving,2.9,0.8376,4.86,14.04,18.91,97.47,97.56,95.8,97.36,92.8,92.19,97.73,97.8
STU0102,2024,9,excellent,82.32,21.2,Sometimes,Improving,2.7,0.8462,4.53,13.92,26.33,98.05,97.87,95.88,98.04,94.17,92.89,97.88,97.4
STU0102,2025,10,excellent,87.05,21.2,Rare,Declining,7.7,0.8419,4.4,13.97,17.19,98.02,97.65,96.52,97.9,95.27,94.74,97.69,98.13
STU0103,2023,8,moderate,71.5,3.6,Rare,Declining,4.1,0.6924,72.68,43.32,73.54,51.52,40.66,51.81,41.81,63.09,38.16,79.13,42.86
STU0103,2024,9,moderate,72.73,3.6,Sometimes,Improving,5.5,0.6923,71.08,43.32,72.81,56.21,44.79,53.26,46.49,68.08,42.41,83.08,48.23
STU0103,2025,10,moderate,73.06,3.6,Rare,Improving,4.2,0.693,53.29,43.32,59.37,60,49.71,59.36,51.78,73.34,45.49,85.53,50
STU0104,2023,8,good,77,18.9,Rare,Declining,5.8,0.9743,1.81,9.63,32.35,97.56,96.99,97.68,96.07,91.74,97.64,98.05,97.38
STU0104,2024,9,good,79.29,18.9,Rare,Declining,1.5,0.9744,1.78,9.54,29.13,97.62,96.91,97.45,96.25,92.71,97.92,97.82,97.95
STU0104,2025,10,good,78.24,18.9,Regular,Improving,3.1,0.9736,1.7,9.59,33.16,97.64,97.66,97.52,97.16,92.84,97.89,97.78,97.65
STU0105,2023,8,excellent,82,18.5,Rare,Declining,2.2,0.8291,4.48,12.27,29.56,98.01,95.66,97.89,97.62,97.68,97.28,97.83,97.2
STU0105,2024,9,excellent,84.85,18.5,Rare,Improving,1.6,0.8205,4.62,12.27,25.43,97.86,96.16,97.71,97.77,97.67,97.61,97.62,97.2
STU0105,2025,10,excellent,86.01,18.5,Rare,Stable,2.4,0.8248,4.44,12.29,24.21,97.73,96.58,97.9,97.77,97.9,97.87,98.05,97.42
STU0106,2023,8,moderate,69.5,8.9,Regular,Stable,1.9,0.7776,28.14,17.73,47.1,89.89,95.25,77.44,94.13,68.48,60.31,63.76,86.73
STU0106,2024,9,moderate,64.14,8.9,Regular,Stable,5.6,0.7692,28.31,17.77,47.18,88.93,95.14,78.3,93.51,71.17,61.45,63.19,88
STU0106,2025,10,moderate,69.95,8.9,Regular,Stable,1.7,0.7721,27.45,17.71,46.78,92.83,95.26,80.42,94.75,72.9,63.36,67.22,88.6
STU0107,2023,8,moderate,66.5,8.7,Rare,Improving,7.2,0.4363,69.62,23.45,67.19,53.93,46.13,51.28,43.99,56.77,61.6,45.75,51.97
STU0107,2024,9,moderate,62.12,8.7,Rare,Declining,4.8,0.4359,68.34,23.54,66.64,57.35,48.52,53.1,47.49,61.43,65.39,49.52,53.77
STU0107,2025,10,moderate,63.73,8.7,Regular,Stable,6.4,0.4387,43.14,23.42,55.27,58.46,53.1,56.27,50.78,64.36,67.85,52.51,54.35
STU0108,2023,8,excellent,83.5,20.4,Regular,Improving,1.9,0.8119,14.39,11.16,31.63,96.35,98.01,86.35,97.31,97.62,78.94,96.58,98.36
STU0108,2024,9,excellent,78.28,20.4,Rare,Declining,4.8,0.8205,5.92,11.2,35.47,97.28,97.85,89.9,97.97,97.73,81.71,96.79,97.86
STU0108,2025,10,excellent,80.83,20.4,Regular,Declining,1.7,0.8155,5.58,11.18,33.63,97.07,98,91.82,97.91,97.93,86.47,97.2,97.99
STU0109,2023,8,good,77,14.5,Rare,Improving,6.7,0.8455,14.95,12.35,37.14,97.39,97.84,91.37,96.49,80.56,81.34,86.36,96.68
STU0109,2024,9,good,76.77,14.5,Sometimes,Improving,7.2,0.8462,6.4,12.34,29.74,97.02,97.62,93.43,97.33,83.66,83.08,88.68,96.72
STU0109,2025,10,good,76.17,14.5,Rare,Declining,2.3,0.8419,14.13,12.39,36.96,97.24,97.75,94.63,97.59,83.72,86.35,90.49,97.28
STU0110,2023,8,excellent,84,20.1,Rare,Stable,1.2,0.7439,8.36,16.57,25.66,78.02,97.07,95.58,96.59,88.04,89.52,93.63,95.49
STU0110,2024,9,excellent,81.82,20.1,Sometimes,Improving,6.9,0.7436,7.78,16.38,33.92,81.75,97.18,96.39,97.08,90.74,91.49,95.15,95.53
STU0110,2025,10,excellent,84.46,20.1,Sometimes,Stable,5.5,0.7457,7.34,16.47,27.79,83.49,97.97,97.11,97.09,91.59,92.81,96.05,97.06
STU0111,2023,8,excellent,83,18.4,Regular,Declining,1,0.7696,6.61,12.49,31.27,97.66,97.94,90.8,96.61,94.48,90.34,95.92,97.45
STU0111,2024,9,excellent,86.87,18.4,Rare,Improving,6.6,0.7692,6.33,12.38,24,97.66,97.61,92.74,97.3,95.35,92.03,96.38,97.65
STU0111,2025,10,excellent,82.9,18.4,Sometimes,Improving,1.7,0.7721,5.95,12.44,26.48,97.45,97.67,94.58,97.86,95.91,94.25,97.37,97.62
STU0112,2023,8,excellent,91,16.7,Regular,Declining,5.2,0.9485,10.94,11.87,17.88,97.92,97.68,92.84,97.42,93.39,91.43,95.33,97.18
STU0112,2024,9,excellent,76.77,16.7,Rare,Improving,7.9,0.9487,2.85,11.87,29.83,97.62,97.93,93.2,97.39,93.16,91.41,96.24,97.49
STU0112,2025,10,excellent,88.08,16.7,Regular,Declining,2,0.9473,2.95,11.9,14.91,97.66,97.78,93.72,96.52,92.71,91.75,95.69,97.27
